time,rating,free_text,do_better,surgery,sentiment_free_text,sentiment_score_free_text,sentiment_do_better,sentiment_score_do_better,free_text_len,do_better_len,rating_score,feedback_labels,improvement_labels
2023-12-02 16:27:48,Unlikely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,2.0,,
2023-12-02 19:49:22,Extremely likely,Always responding on time and no delay while waiting for response,,Earls Court Surgery,positive,0.6532749533653259,neutral,0.0,11.0,3,5.0,Follow-up and Continuity of Care,
2023-12-02 22:42:41,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,2,5.0,,
2023-12-03 15:49:21,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,5.0,1,5.0,,
2023-12-04 12:41:52,Extremely likely,The nurse PERSON was amazing as usual thank you,Reception team needs to be more professional more helpful and less rude to patients,Earls Court Surgery,positive,0.9808906316757202,neutral,0.5344544053077698,8.0,14,5.0,Patient Respect,Reception Staff Interaction
2023-12-05 18:19:52,Extremely likely,I am happy with staff since 1995 almost 23 years,,Earls Court Surgery,positive,0.9668883085250854,neutral,0.0,10.0,1,5.0,Follow-up and Continuity of Care,
2023-12-07 12:58:40,Unlikely,Because when I booked appointments by phone my doctor haven t contacted me,,Earls Court Surgery,negative,0.5642150044441223,neutral,0.0,12.0,0,2.0,Appointment Availability,
2023-12-07 17:52:37,Unlikely,I feel totally let down by the surgery in failing to source a Covid vaccination for me so I could have it other than in my arms where I have lymphoedema risk,Yes looked into obtaining a Covid jab for me instead of just refusing to help which is a total lack of care,Earls Court Surgery,negative,0.8999760150909424,negative,0.7868086099624634,32.0,23,2.0,Vaccinations,Vaccinations
2023-12-07 19:26:41,Extremely likely,Been with the surgery for 10 years always receive good care and a friendly smile when visiting,,Earls Court Surgery,positive,0.9195725917816162,neutral,0.0,17.0,0,5.0,Follow-up and Continuity of Care,
2023-12-07 19:28:45,Extremely likely,Love the practice would not change the worst thing would be to privatise the NHS Who knows what the politicians will get up to after the next election,,Earls Court Surgery,negative,0.8235553503036499,neutral,0.0,28.0,0,5.0,Follow-up and Continuity of Care,
2023-12-09 01:19:47,Extremely likely,I recently had the pleasure of visiting the GP surgery in West London and I must say the experience exceeded my expectations From the moment I stepped in I was greeted by a warm and welcoming environment which immediately put me at ease The reception staff were incredibly helpful and efficient ensuring a smooth and hassle free check in process Their professionalism and kindness set a positive tone for the rest of my visit The waiting area was clean and comfortable creating a calm atmosphere Despite the busy schedule my appointment started on time which I greatly appreciated The surgery clearly values patients time a trait that is increasingly rare in healthcare settings My consultation with the GP was exceptionally good The doctor was not only knowledgeable and thorough but also genuinely caring and attentive They took the time to listen to my concerns answer my questions and explain my treatment options in a way that was easy to understand It s rare to find a GP who combines such high levels of expertise with a truly compassionate approach I was also impressed by the surgery s use of technology They have a user friendly system for booking appointments and managing prescriptions making it convenient to handle healthcare needs This modern approach is a testament to their commitment to patient care and satisfaction,Dedicated Mental Health Professionals Having mental health specialists such as psychologists or counsellors available on site or via telehealth appointments would provide patients with easier access to mental health care This could be particularly helpful for those who might feel overwhelmed by the prospect of seeking help outside the GP surgery,Earls Court Surgery,positive,0.9821250438690186,positive,0.5892266035079956,218.0,50,5.0,Staff Empathy and Compassion,Accessibility and Convenience
2023-12-09 14:04:56,Extremely likely,Very Happy with my General Practitioner thank you,Would like to see normal blood results sent via SMS or the NHS App if possible hopefully if it is not available now it will be in future Could you please keep us updated,Earls Court Surgery,positive,0.985411822795868,positive,0.5231617093086243,8.0,34,5.0,Patient Respect,Test Results
2023-12-09 14:06:11,Extremely likely,My experience at the GP Practice is always OK,Reception area not in the best manner could be brighter to uplift the spirit when visiting,Earls Court Surgery,positive,0.8415466547012329,neutral,0.667043149471283,9.0,16,5.0,Follow-up and Continuity of Care,Environment and Ambiance
2023-12-09 14:47:02,Extremely likely,I do not like going to the doctor by all my experiences at the practice has been positive,Would like to see information about the PPG Patient Participation Group in reception,Earls Court Surgery,negative,0.8282616138458252,neutral,0.8978665471076965,18.0,14,5.0,Accessibility and Convenience,Patient Education and Information
2023-12-09 16:03:19,Neither likely nor unlikely,Very disappointment I am y pain and only can get an appointment for 10 days after,Better service quick appointment solve the problem when you want to see the doctor is because you are not well,Earls Court Surgery,negative,0.93257737159729,neutral,0.4727376103401184,16.0,21,3.0,Appointment Availability,Appointment Availability
2023-12-11 10:03:58,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,4.0,,
2023-12-11 10:03:59,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,1,5.0,,
2023-12-11 10:04:11,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,4.0,,
2023-12-11 10:05:24,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,1.0,1,4.0,,
2023-12-11 10:05:36,Extremely likely,Very happy with the service consultation I had at the surgery,The information displayed in reception is very useful thank you for sharing,Earls Court Surgery,positive,0.9733054041862488,positive,0.9734825491905212,11.0,12,5.0,Treatment Quality,Communication Effectiveness
2023-12-11 10:05:38,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,1,5.0,,
2023-12-11 10:06:23,Extremely likely,This has to be the best run and well operated surgery in the country,,Earls Court Surgery,positive,0.9565294981002808,neutral,0.0,14.0,1,5.0,Treatment Quality,
2023-12-11 10:09:11,Extremely unlikely,In trying to get a COVID jab somewhere other than in my arms because I have lymphoedema risk in both arms in London that s not possible as it seems in all pharmacies which are administering the Covid jabs they have not been trained to do so and hospitals don t have the vaccine So my only option was the GP surgery and they refused to take steps to obtain a COVID jab for me,The surgery actually looking into obtaining a COVID jab for me instead of just refusing to help,Earls Court Surgery,negative,0.7083598971366882,neutral,0.5330854058265686,73.0,17,1.0,Vaccinations,Vaccinations
2023-12-11 10:09:58,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-11 10:13:56,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,5.0,,
2023-12-11 10:16:16,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,4.0,,
2023-12-11 10:21:40,Extremely likely,Efficient friendly great surgery,,Earls Court Surgery,positive,0.9269524216651917,neutral,0.0,6.0,0,5.0,Treatment Quality,
2023-12-11 10:27:17,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-11 10:31:38,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-11 10:48:04,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,4.0,,
2023-12-11 10:50:05,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,1,5.0,,
2023-12-11 10:51:43,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,3.0,0,5.0,,
2023-12-11 11:00:30,Extremely likely,I personally appreciate that my GP is bilingual so if I cannot find the right words in English I know she will understand me,No not that I can think Of,Earls Court Surgery,positive,0.8592967391014099,neutral,0.517673134803772,24.0,7,5.0,Staff Empathy and Compassion,Reception Staff Interaction
2023-12-11 11:06:26,Unlikely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,2.0,,
2023-12-11 11:24:03,Extremely likely,It was easy to book and the doctor answered my query during a phone consultation,,Earls Court Surgery,positive,0.8296115398406982,neutral,0.0,15.0,0,5.0,Accessibility and Convenience,
2023-12-11 12:11:35,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,3.0,2,5.0,,
2023-12-11 12:16:16,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-11 13:05:11,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,2,5.0,,
2023-12-11 13:15:46,Likely,I like that it is good,,Earls Court Surgery,positive,0.9628896713256836,neutral,0.0,6.0,2,4.0,Environment and Ambiance,
2023-12-11 13:27:29,Likely,The appointment was quick and efficient,Clear indications before and once at the surgery would have been welcomed,Earls Court Surgery,positive,0.9493579864501952,neutral,0.5318949818611145,6.0,12,4.0,Accessibility and Convenience,Patient Education and Information
2023-12-11 13:34:18,Extremely likely,The Practice as a whole are very welcoming friendly and helpful,,Earls Court Surgery,positive,0.973738133907318,neutral,0.0,11.0,5,5.0,Staff Professionalism,
2023-12-11 14:17:00,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-11 14:23:15,Likely,Efficient and friendly staff Services are provided at a short notice,,Earls Court Surgery,positive,0.905823826789856,neutral,0.0,11.0,3,4.0,Staff Professionalism,
2023-12-11 14:26:16,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,3.0,1,5.0,,
2023-12-11 14:27:42,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-11 14:27:47,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-11 14:27:52,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-11 14:27:58,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-11 14:28:33,Neither likely nor unlikely,Not sure how I feel about my GP surgery,More digital services via NHS App,Earls Court Surgery,negative,0.560570240020752,neutral,0.5844866037368774,9.0,6,3.0,Appointment Availability,Accessibility and Convenience
2023-12-11 14:36:33,Extremely likely,My doctor very concerned about my my health,,Earls Court Surgery,negative,0.4734728336334228,neutral,0.0,8.0,1,5.0,Patient Respect,
2023-12-11 15:04:30,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,0,5.0,,
2023-12-11 15:05:47,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,5.0,1,5.0,,
2023-12-11 15:12:22,Extremely likely,25 years I didn t have any problem,,Earls Court Surgery,neutral,0.5848103761672974,neutral,0.0,7.0,1,5.0,Follow-up and Continuity of Care,
2023-12-11 15:33:58,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,4.0,,
2023-12-11 18:03:02,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,0,5.0,,
2023-12-12 17:02:32,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,2,4.0,,
2023-12-13 00:02:00,Likely,GP has Extremely likely services and Nurses too,The clinic need improve services of Medicion,Earls Court Surgery,neutral,0.7828527092933655,neutral,0.7304797768592834,8.0,7,4.0,Staff Professionalism,Treatment Quality
2023-12-13 00:31:51,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-13 00:31:56,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-13 00:32:02,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-13 00:32:08,Neither likely nor unlikely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,3.0,,
2023-12-13 00:32:15,Neither likely nor unlikely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,3.0,,
2023-12-13 07:54:05,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,2,5.0,,
2023-12-13 07:56:06,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,2,5.0,,
2023-12-13 11:38:58,Extremely likely,Because they are kinds and professionals,,Earls Court Surgery,neutral,0.509099543094635,neutral,0.0,6.0,1,5.0,Staff Empathy and Compassion,
2023-12-13 16:51:04,Neither likely nor unlikely,I am very satisfied with my GP Practice and would not change it for anything,I do not have any improvement suggestion at the moment,Earls Court Surgery,positive,0.9797350168228148,negative,0.7016257643699646,15.0,10,3.0,Patient Respect,Accessibility and Convenience
2023-12-13 18:28:01,Extremely likely,Love the surgery have been there for 10 years happy with my GPs and the nursing staff,Staff at reception can be unfriendly and not very helpful at times,Earls Court Surgery,positive,0.9810099005699158,negative,0.9050189256668092,17.0,12,5.0,Patient Respect,Reception Staff Interaction
2023-12-13 18:52:06,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,3.0,1,5.0,,
2023-12-13 20:28:10,Extremely likely,,More opportunity for screening like the new Atrial fibrillation screen being done by reception,Earls Court Surgery,neutral,0.0,positive,0.5788840055465698,5.0,14,5.0,,Reception Staff Interaction
2023-12-13 22:11:32,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-13 22:12:54,Extremely likely,Very friendly surgery the Doctors are great and helpful,,Earls Court Surgery,positive,0.9725930094718932,neutral,0.0,9.0,0,5.0,Treatment Quality,
2023-12-13 22:31:43,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-13 22:33:34,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-14 16:21:41,Extremely likely,Love my surgery will not change,,Earls Court Surgery,positive,0.9647859930992126,neutral,0.0,6.0,0,5.0,Follow-up and Continuity of Care,
2023-12-14 16:21:49,Don't know,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,,,
2023-12-14 19:02:48,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,3.0,1,5.0,,
2023-12-15 01:44:56,Extremely likely,Because the doctor and his staff really very helpful,,Earls Court Surgery,positive,0.971216082572937,neutral,0.0,9.0,0,5.0,Staff Professionalism,
2023-12-16 00:25:14,Extremely likely,I ve been thoroughly impressed with the level of care and professionalism exhibited by their team The surgery situated conveniently in our community has become a cornerstone of healthcare for many including myself Reception and Staff The reception staff deserve a special mention They are not only efficient and well organized but also incredibly empathetic and kind Booking appointments is hassle free and they go above and beyond to accommodate urgent requests Facilities The surgery premises are well maintained offering a clean and welcoming environment The waiting area is comfortable ensuring that even a bit of waiting time is spent pleasantly The consultation rooms are equipped with modern medical equipment reflecting their commitment to providing up to date care Medical Care The GPs at this surgery are exceptional They listen attentively demonstrating genuine concern for patient well being Each consultation is thorough with the GPs taking the time to explain diagnoses and treatment options clearly Their approach is not just about addressing immediate health concerns but also focuses on preventative care which is highly commendable Follow Up and Support Post appointment support is another area where this surgery excels Whether it s a follow up call or assistance with referrals to specialists they ensure continuous care The practice s use of an online portal for test results and prescriptions is also a testament to their adaptation to modern healthcare needs Community Involvement Lastly the surgery s involvement in community health initiatives is noteworthy They organize regular health awareness programs and workshops contributing significantly to community well being,,Earls Court Surgery,positive,0.974644899368286,neutral,0.0,243.0,0,5.0,Follow-up and Continuity of Care,
2023-12-16 17:47:01,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-18 10:44:21,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,1,4.0,,
2023-12-19 09:17:42,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-19 13:59:00,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,0,5.0,,
2023-12-19 14:07:09,Extremely likely,Professional and polite all the staff,,Earls Court Surgery,positive,0.8820101618766785,neutral,0.0,6.0,1,5.0,Staff Professionalism,
2023-12-19 14:07:10,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-19 14:08:18,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,5.0,,
2023-12-19 14:08:43,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,5.0,,
2023-12-19 14:10:23,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,1,5.0,,
2023-12-19 14:10:58,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,0,5.0,,
2023-12-19 14:11:24,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,4.0,,
2023-12-19 14:12:54,Extremely likely,Extreme care and precision in treatment patients and knowledge about their medical conditions and needs,Couldn t be more better Just keep up the good work,Earls Court Surgery,positive,0.5263897180557251,positive,0.9784848093986512,15.0,10,5.0,Patient Education and Information,Follow-up and Continuity of Care
2023-12-19 14:13:47,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,5.0,1,4.0,,
2023-12-19 14:21:49,Extremely likely,Good service you don t wait so long,,Earls Court Surgery,positive,0.8357945084571838,neutral,0.0,7.0,2,5.0,Patient Respect,
2023-12-19 14:22:41,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,1,5.0,,
2023-12-19 14:45:37,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-19 14:52:27,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,4.0,,
2023-12-19 15:05:49,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,5.0,5,5.0,,
2023-12-19 15:07:00,Extremely likely,NHS are very welcoming and have a friendly service,Very understandable and have friendly workers,Earls Court Surgery,positive,0.9667181968688964,positive,0.8735427856445312,9.0,6,5.0,Staff Professionalism,Accessibility and Convenience
2023-12-19 15:12:06,Extremely likely,Well all the staff are so polite the doctors there are great there so helpful too,,Earls Court Surgery,positive,0.9718465209007264,neutral,0.0,16.0,0,5.0,Staff Professionalism,
2023-12-19 15:41:32,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,5.0,1,5.0,,
2023-12-19 15:49:42,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,5.0,2,5.0,,
2023-12-19 16:09:10,Extremely likely,Because they are looking after me every single things,,Earls Court Surgery,positive,0.7686454057693481,neutral,0.0,9.0,5,5.0,Follow-up and Continuity of Care,
2023-12-19 17:22:06,Extremely unlikely,There is no knowledge delivered or care,,Earls Court Surgery,negative,0.7383592128753662,neutral,0.0,7.0,3,1.0,Waiting Time,
2023-12-19 18:08:48,Neither likely nor unlikely,,reception staff smiling more instead of sitting looking unwelcoming at the front desk which hits you as soon as walk in makes u want ti turn around and go back out not been able to hear staff having private non work related conversations behind closed doors when its your appointment time seeing you at your booked appointment time,Earls Court Surgery,neutral,0.0,neutral,0.5969217419624329,4.0,60,3.0,,Reception Staff Interaction
2023-12-19 19:30:03,Extremely likely,All team is always polite and helpful,,Earls Court Surgery,positive,0.9286823868751526,neutral,0.0,7.0,2,5.0,Staff Professionalism,
2023-12-19 21:50:58,Extremely likely,The standard of care the friendly welcoming and calm atmosphere combine to provide an example of just how good General Practice can be in the NHS,No Clearly every member of the team treats us patients with respect and concern I know that this is not always the case with other Surgeries and must be the result of hard work and a strong ethos,Earls Court Surgery,positive,0.9570398926734924,neutral,0.462934672832489,26.0,38,5.0,Environment and Ambiance,Staff Empathy and Compassion
2023-12-20 07:49:52,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2023-12-20 10:13:54,Likely,The receptionist is kind and no long call waiting when I am asking about my request,,Earls Court Surgery,positive,0.7407190203666687,neutral,0.0,16.0,0,4.0,Reception Staff Interaction,
2023-12-20 17:50:23,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,1.0,2,4.0,,
2023-12-20 18:39:06,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,5.0,,
2023-12-21 15:28:30,Likely,Because the GP is Extremely likely with patients,I would like to improve pharmacist s services,Earls Court Surgery,neutral,0.6696740984916687,positive,0.6605367064476013,8.0,8,4.0,Appointment Availability,Accessibility and Convenience
2023-12-21 17:29:24,Neither likely nor unlikely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,3.0,2,3.0,,
2023-12-22 11:29:57,Extremely likely,,There s nothing more it s a better surgery,Earls Court Surgery,neutral,0.0,positive,0.6832124590873718,4.0,7,5.0,,Treatment Quality
2023-12-23 10:26:09,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,5.0,,
2024-01-01 17:47:25,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,2,5.0,,
2024-01-03 21:23:32,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-03 21:55:34,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,3.0,0,5.0,,
2024-01-04 11:45:52,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-04 11:46:06,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-04 11:46:50,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,5.0,,
2024-01-04 11:47:11,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-04 11:47:16,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,4.0,,
2024-01-04 11:47:50,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-04 11:48:00,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,5.0,,
2024-01-04 11:48:32,Likely,The staff polite feel welcome and comfortable whit doctor,,Earls Court Surgery,positive,0.8193181157112122,neutral,0.0,9.0,1,4.0,Staff Professionalism,
2024-01-04 11:50:09,Extremely likely,I ve been with the Surgery for years Good service even in Covid Many thanks,,Earls Court Surgery,positive,0.9576987624168396,neutral,0.0,14.0,1,5.0,Patient Respect,
2024-01-04 11:54:46,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-04 12:01:37,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,1,5.0,,
2024-01-04 12:06:06,Likely,All people who works there Very kind team work are excellent,,Earls Court Surgery,positive,0.9747138619422911,neutral,0.0,11.0,0,4.0,Staff Professionalism,
2024-01-04 12:07:08,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,0,5.0,,
2024-01-04 12:22:48,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-04 12:23:44,Extremely likely,I always get an appointment when I need it and the staff and doctors take the time to listen to you,Having a coffee machine so you can have a drink while waiting,Earls Court Surgery,positive,0.583609402179718,neutral,0.7393976449966431,21.0,12,5.0,Patient Respect,Accessibility and Convenience
2024-01-04 12:54:56,Extremely likely,The assistants are very helpful and professional,,Earls Court Surgery,positive,0.9664122462272644,neutral,0.0,7.0,0,5.0,Staff Professionalism,
2024-01-04 14:01:54,Extremely likely,Gp is understanding and compassionate The reception staff are courteous And friendly and always try to help you every way they can,Due to the number of illnesses I suffer from some of which are serious it would be so beneficial to me to have an appointment much sooner based Upon I am In a vulnerable group in relation to my medical problems,Earls Court Surgery,positive,0.9523379802703856,negative,0.6172851920127869,22.0,41,5.0,Staff Empathy and Compassion,Appointment Availability
2024-01-04 15:25:41,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,4,4.0,,
2024-01-04 15:54:52,Likely,I was provided with the extra prescription because I was going away and my medicine would run out otherwise,I was told the wait for a new prescription was 2 days in fact it was ready later the same day It woukd be good to be sent a message when this is available so that the medicine can be picked up earlier,Earls Court Surgery,neutral,0.7459325790405273,neutral,0.6341140270233154,19.0,43,4.0,Follow-up and Continuity of Care,Waiting Time
2024-01-04 16:25:31,Extremely likely,The lDoctors always take time to Listen to any query and the support staff are friendly,,Earls Court Surgery,positive,0.8049008250236511,neutral,0.0,16.0,1,5.0,Staff Empathy and Compassion,
2024-01-04 17:47:08,Extremely likely,All staff is caring and efficient,,Earls Court Surgery,positive,0.8842467069625854,neutral,0.0,6.0,1,5.0,Staff Professionalism,
2024-01-04 17:49:51,Extremely likely,Both Dr PERSON and resident nurse are so nice calm and comforting Especially for someone with health anxiety they re both Godsend,None at all going to the surgery feels like being home 💓,Earls Court Surgery,positive,0.9477117657661438,positive,0.8597384095191956,21.0,12,5.0,Staff Empathy and Compassion,Patient Respect
2024-01-04 22:01:14,Extremely likely,She took me seriously and warm staff,,Earls Court Surgery,positive,0.8418405055999756,neutral,0.0,7.0,2,5.0,Staff Empathy and Compassion,
2024-01-07 22:15:25,Likely,I think the surgery can do better with providing more appointments,,Earls Court Surgery,neutral,0.5491372346878052,neutral,0.0,11.0,3,4.0,Appointment Availability,
2024-01-07 22:21:59,Extremely likely,The staff s professionalism and warmth make a world of difference in patient experiences Appointments are timely and the environment is clean and welcoming The GPs exhibit remarkable dedication taking time to listen and explain ensuring patients feel heard and understood Their adept use of technology for appointments and records adds convenience without losing the personal touch,,Earls Court Surgery,positive,0.9521923661231996,neutral,0.0,56.0,0,5.0,Staff Professionalism,
2024-01-08 04:12:58,Extremely unlikely,,Customer Service training for staff members,Earls Court Surgery,neutral,0.0,neutral,0.9032177925109864,2.0,6,1.0,,Feedback and Complaints Handling
2024-01-08 04:13:25,Extremely unlikely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,4.0,0,1.0,,
2024-01-08 04:18:00,Extremely likely,Lovely Surgery with helpful staff GPs and nurse,,Earls Court Surgery,positive,0.9780712723731996,neutral,0.0,8.0,0,5.0,Staff Professionalism,
2024-01-08 05:03:04,Extremely likely,Dr PERSON is extremely professional and pleasant,,Earls Court Surgery,positive,0.9557293057441713,neutral,0.0,7.0,0,5.0,Patient Respect,
2024-01-08 07:02:40,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,5.0,0,5.0,,
2024-01-09 19:47:27,Neither likely nor unlikely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,2,3.0,,
2024-01-09 20:56:35,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-09 20:57:35,Extremely likely,,,Stanhope Mews West,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-10 08:17:29,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,4.0,,
2024-01-15 02:31:29,Extremely likely,Get on really well with my GP and the rest of the practice staff I don t have any complaints,I like the notice boards in reception very infomrative and give a good overview of the practice,Earls Court Surgery,positive,0.9319295287132264,positive,0.944064736366272,19.0,17,5.0,Patient Respect,Reception Staff Interaction
2024-01-22 12:03:57,Neither likely nor unlikely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,1.0,3,3.0,,
2024-01-22 12:25:14,Extremely likely,Helpful staff and professional helpful GBs,I think everything is perfect in surgery,Earls Court Surgery,positive,0.9335097074508668,positive,0.7052054405212402,7.0,7,5.0,Staff Professionalism,Treatment Quality
2024-01-22 12:33:51,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
2024-01-22 12:36:35,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,5.0,,
2024-01-22 12:37:15,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,2.0,1,5.0,,
2024-01-22 12:38:44,Extremely likely,The nurse and Receptions are extraordinarily empathetic humane and totally compassionate beyond the call of duty,Update on anti inflammatory oral approved application to a wound dressing the injury,Earls Court Surgery,positive,0.9034631848335266,neutral,0.8314529657363892,16.0,13,5.0,Staff Empathy and Compassion,Follow-up and Continuity of Care
2024-01-22 12:42:40,Likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,3.0,0,4.0,,
2024-01-22 12:44:34,Likely,PERSON is the most kind efficient and understanding,,Earls Court Surgery,positive,0.951737344264984,neutral,0.0,8.0,0,4.0,Patient Respect,
2024-01-22 12:49:19,Extremely likely,,,Earls Court Surgery,neutral,0.0,neutral,0.0,0.0,0,5.0,,
