time,rating,free_text,do_better,surgery,pcn,sentiment_free_text,sentiment_score_free_text,sentiment_do_better,sentiment_score_do_better,free_text_len,do_better_len,rating_score,feedback_labels,improvement_labels,submission_id,respondent-id,emotion_free_text,emotion_do_better,free_text_PER,do_better_PER,campaing_id,logic,campaign_rating,campaign_freetext,free_text_qa,do_better_qa
2024-08-25 08:54:10,Good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,75NZv9,Oj6oXg,,,,,,,,,,
2024-08-25 09:03:26,Very good,Thoughtful and professional follow up very prompt,A faster way on contacting the doctor appointments take 2 3 weeks systmonline at least 3 days and the same day emergency is always full or a long wait,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.8380212783813477,negative,0.5050053000450134,7.0,28,5.0,Follow-up and Continuity of Care,Appointment Availability and Waiting Times,bGWOb2,r0ekpo,neutral,neutral,,,,,,,"{'score': 6.988801033003256e-05, 'start': 0, 'end': 49, 'answer': 'Thoughtful and professional follow up very prompt'}","{'score': 0.0037429407238960266, 'start': 0, 'end': 50, 'answer': 'A faster way on contacting the doctor appointments'}"
2024-08-25 11:21:14,Very good,Fairly easy to get an appointment although unsure why they no longer are in person for me it makes life easier as I am healthy overall but the elderly and the unhealthy should be seen in person the daily emergency clinic is great again easier for me not to have to show up but would think some illness may go undetected and fast service when I send in online prescriptions,No but I think there should be an option for patients to book an in person appointment Also upset that the covid vaccines were pushed which are clearly dangerous in some cases although some doctors privately admitted to me that they saw a lot of awful side effects from them I hope the surgery which overall is excellent isn t pushing them still,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.4680673778057098,negative,0.7333346009254456,72.0,63,5.0,Appointment Booking and Online Systems,Vaccinations and Immunisations,qeRvKG,ZGMKXy,approval,optimism,,,,,,,"{'score': 0.004451321437954903, 'start': 43, 'end': 82, 'answer': 'unsure why they no longer are in person'}","{'score': 0.060439079999923706, 'start': 15, 'end': 86, 'answer': 'there should be an option for patients to book an in person appointment'}"
2024-08-25 12:51:54,Very good,I had booked a blood test and was in and out of the surgery in about 4 minutes,,Stanhope-Mews-Surgery,Brompton-Health-PCN,neutral,0.8823992609977722,neutral,0.0,18.0,3,5.0,Rushed Consultation or Not Listened To,,ePajX0,zZJDxq,neutral,,,,,,,,"{'score': 0.0009182350477203727, 'start': 15, 'end': 25, 'answer': 'blood test'}",
2024-08-25 15:22:25,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,vbP7gX,Mr0Krp,,,,,,,,,,
2024-08-26 00:14:26,Good,I have been a patient of the surgery for many years Doctors and nurses are very good Never had any problems with receptionists polite and efficient I Always manage to get an appointment with doctor same day not always face to face though After covid things changed Prefer old days when could walk in to the surgery and see a doctor Not easy to describe your health issues over the phone especially when English is not your first language In general i am happy with the surgery thank you very much,,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.8981149196624756,neutral,0.0,90.0,0,4.0,Reception Staff Friendly and Helpful,,ZyaBko,v0RpZd,gratitude,,,,,,,,"{'score': 0.07968652993440628, 'start': 454, 'end': 476, 'answer': 'happy with the surgery'}",
2024-08-26 05:43:11,Good,,,Stanhope-Mews-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,,,,,,,,,,,,
2024-08-26 11:33:19,Very good,Only waited a couple of minutes before being seen by doctor Had blood taken re medication check Should have results by Friday 30th appointment at 10 40am,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.7532926201820374,neutral,0.0,27.0,0,5.0,Rushed Consultation or Not Listened To,,A5dpre,415Abo,neutral,,,,,,,,"{'score': 1.5075533156050369e-05, 'start': 0, 'end': 59, 'answer': 'Only waited a couple of minutes before being seen by doctor'}",
2024-08-26 15:37:44,Very good,I happy with Emperors gate because they take the time to take good care of me,No Dr PERSON is very nice,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9564254879951476,positive,0.7527216076850891,16.0,6,5.0,"Staff Kindness, Empathy and Compassion","Staff Kindness, Empathy and Compassion",25e2oD,ZGq5VV,joy,admiration,,['Pankhurst'],,,,,"{'score': 0.015804309397935867, 'start': 35, 'end': 77, 'answer': 'they take the time to take good care of me'}","{'score': 0.0029819149058312178, 'start': 0, 'end': 25, 'answer': 'No Dr PERSON is very nice'}"
2024-08-26 15:49:29,Very good,Really feel listened to and assisted thank you,Am really happy that i live near to such a great clinic,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.9315764904022216,positive,0.988419771194458,8.0,12,5.0,"Staff Kindness, Empathy and Compassion",Overall Excellent Service and Practice,gr0KaK,5LvxjQ,gratitude,joy,,,,,,,"{'score': 0.00018133697449229658, 'start': 12, 'end': 36, 'answer': 'listened to and assisted'}","{'score': 0.0001597556401975453, 'start': 0, 'end': 55, 'answer': 'Am really happy that i live near to such a great clinic'}"
2024-08-26 19:10:51,Very good,Mainly because I was able to book a face to face appointment on your online booking system with a doctor of my choice allowing me to see the same doctor one of the partners for several years running on a range of different issues I also appreciated being seen promptly and efficiently on arrival at the practice offered the necessary diagnostic tests some of which I declined but could request by way of follow up without a further appointment Test results were available online within days Each time I have telephoned the surgery recently my call has been answered promptly,I would welcome more face to face appointments with Doctors available to book online most of the appointment bookable online are telephone appointments so I had to wait about three weeks to secure my preferred appointment And although I have not needed to use the system since the pandemic I used to very much value the morning and afternoon same day clinics with Doctors for urgent issues I m not sure whether you still run them Overall I am very satisified with the practice,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.7481973767280579,neutral,0.5192402601242065,102.0,82,5.0,Appointment Booking and Online Systems,Appointment Booking and Online Systems,4d2p9O,gQKW4d,gratitude,approval,,,,,,,"{'score': 0.03943264111876488, 'start': 15, 'end': 90, 'answer': 'I was able to book a face to face appointment on your online booking system'}","{'score': 0.13740317523479462, 'start': 21, 'end': 46, 'answer': 'face to face appointments'}"
2024-08-26 20:57:15,Good,I was listened to I was treated well I was respected,a nicer room It was all a bit cramped,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.8645848035812378,neutral,0.590031087398529,11.0,9,4.0,"Staff Kindness, Empathy and Compassion",Treatment Quality and Effectiveness,gr56jd,OjOgyg,admiration,neutral,,,,,,,"{'score': 0.0028370236977934837, 'start': 0, 'end': 52, 'answer': 'I was listened to I was treated well I was respected'}","{'score': 0.03932918235659599, 'start': 0, 'end': 12, 'answer': 'a nicer room'}"
2024-08-26 23:54:03,Very good,Very happy with my surgery staff is efficient and polite they get the job done,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9758795499801636,neutral,0.0,15.0,0,5.0,Overall Excellent Service and Practice,,4dkKVr,P25QoB,joy,,,,,,,,"{'score': 0.07412175089120865, 'start': 0, 'end': 32, 'answer': 'Very happy with my surgery staff'}",
2024-08-27 00:22:31,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,1,5.0,,,MyOzW0,BLMvL4,,,,,,,,,,
2024-08-27 01:35:39,Very good,I struggle to use the surgery website I know it has been updated recently but I still struggle to get up to date information,Improve the surgery website with information about opening times,Earls-Court-Surgery,Brompton-Health-PCN,negative,0.8891860842704773,neutral,0.7058344483375549,24.0,9,5.0,Follow-up and Continuity of Care,Staff Professionalism and Knowledge,qeBWY7,P25QoB,disappointment,neutral,,,,,,,"{'score': 2.5742463549249806e-05, 'start': 86, 'end': 124, 'answer': 'struggle to get up to date information'}","{'score': 0.003782165702432394, 'start': 0, 'end': 64, 'answer': 'Improve the surgery website with information about opening times'}"
2024-08-27 01:36:11,Very good,I would like to get a repeat prescription but am not sure how to get this,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.5492585301399231,neutral,0.0,16.0,0,5.0,Prescriptions and Repeat Medication Issues,,lZAWK5,P25QoB,confusion,,,,,,,,"{'score': 6.431894871639088e-05, 'start': 29, 'end': 41, 'answer': 'prescription'}",
2024-08-27 01:37:43,Very good,I ve been using this GP practice for years and have always had a positive experience The doctors are knowledgeable the nurses are caring and the administrative staff are always friendly and helpful My most recent appointment was no exception I was seen quickly my queries were answered and I left feeling reassured and confident in my treatment plan Top notch service from a top notch team,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9727500081062316,neutral,0.0,65.0,0,5.0,Overall Excellent Service and Practice,,XyGYQV,P25QoB,approval,,,,,,,,"{'score': 0.019963625818490982, 'start': 305, 'end': 349, 'answer': 'reassured and confident in my treatment plan'}",
2024-08-27 01:38:01,Very good,I m so glad I switched to this GP practice From the moment I walked in I felt at ease with the warm and welcoming reception staff My doctor was attentive listened carefully to my symptoms and provided me with a clear diagnosis and treatment plan The practice is also very well organised and efficient making it easy to get an appointment at a time that suits me Overall I m thoroughly satisfied with the care I ve received and would recommend this GP practice to anyone looking for a reliable and caring experience,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9702947735786438,neutral,0.0,90.0,0,5.0,Overall Excellent Service and Practice,,oQBdgM,P25QoB,approval,,,,,,,,"{'score': 0.007772048935294151, 'start': 374, 'end': 422, 'answer': 'thoroughly satisfied with the care I ve received'}",
2024-08-27 01:38:22,Very good,I recently visited this GP practice and was thoroughly impressed with the level of care I received The doctor was friendly listened to my concerns and provided clear explanations of my treatment options The reception staff were also very welcoming and efficient in getting me booked in for an appointment Overall a great experience and I would highly recommend this GP practice to anyone,I recently visited this GP practice and was thoroughly impressed with the level of care I received The doctor was friendly listened to my concerns and provided clear explanations of my treatment options The reception staff were also very welcoming and efficient in getting me booked in for an appointment Overall a great experience and I would highly recommend this GP practice to anyone,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9709110260009766,positive,0.9709110260009766,64.0,64,5.0,Excellent Clinical Care and Thorough Explanation,Excellent Clinical Care and Thorough Explanation,85k8Wk,P25QoB,admiration,admiration,,,,,,,"{'score': 0.10592019557952881, 'start': 160, 'end': 202, 'answer': 'clear explanations of my treatment options'}","{'score': 0.041343577206134796, 'start': 305, 'end': 331, 'answer': 'Overall a great experience'}"
2024-08-27 08:12:55,Very poor,Before yes its good service but now it s online both no good service its difficult Problem like me I m a disappointed Earlscort medical centre,I don t like on line I m not happy like this My experience disappointed Experience not butter,Earls-Court-Medical-Centre,Brompton-Health-PCN,negative,0.8664552569389343,negative,0.941737711429596,24.0,16,1.0,Appointment Booking and Online Systems,Appointment Booking and Online Systems,Ky0erV,DXl0Np,disappointment,disappointment,,,,,,,"{'score': 0.009101677685976028, 'start': 83, 'end': 142, 'answer': 'Problem like me I m a disappointed Earlscort medical centre'}","{'score': 0.28835228085517883, 'start': 87, 'end': 93, 'answer': 'butter'}"
2024-08-27 09:47:13,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,0,5.0,,,05PL7Z,96zr61,,,,,,,,,,
2024-08-27 09:51:35,Very good,I fell so glad about the service because gp doctor and the organization is perfect,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.98246031999588,neutral,0.0,15.0,5,5.0,Overall Excellent Service and Practice,,XyqEzj,61XVGJ,joy,,,,,,,,"{'score': 0.04127893224358559, 'start': 41, 'end': 82, 'answer': 'gp doctor and the organization is perfect'}",
2024-08-27 10:01:04,Good,I had not met this particular gp before but she listened to my needs and concerns and provided several treatment options for me to consider,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,neutral,0.6167790293693542,neutral,0.0,25.0,0,4.0,Staff Professionalism and Knowledge,,YydYpN,o04gOP,approval,,,,,,,,"{'score': 0.05895470455288887, 'start': 48, 'end': 81, 'answer': 'listened to my needs and concerns'}",
2024-08-27 10:04:43,Very good,Dr PERSON had time for me and answered all my questions and made me feel valued,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,positive,0.8509689569473267,neutral,0.0,16.0,1,5.0,"Staff Kindness, Empathy and Compassion",,ZyJYMv,96zxr4,approval,,['Wright'],,,,,,"{'score': 0.03518226742744446, 'start': 0, 'end': 9, 'answer': 'Dr PERSON'}",
2024-08-27 10:07:26,Very good,PERSON is wonderful every time I see her She s makes sure all my questions or concerns are fully answered,Please don t change anything it s working perfectly for me at least I ve always had the best service from the Front Desk to seeing Dr PERSON,The-Abingdon-Medical-Practice,Brompton-Health-PCN,positive,0.9786871075630188,positive,0.9176437258720398,19.0,25,5.0,Excellent Clinical Care and Thorough Explanation,Overall Excellent Service and Practice,Ly0JPp,96zx0E,admiration,approval,['Amanda'],['Chua'],,,,,"{'score': 0.0026965218130499125, 'start': 65, 'end': 105, 'answer': 'questions or concerns are fully answered'}","{'score': 0.29586249589920044, 'start': 0, 'end': 28, 'answer': 'Please don t change anything'}"
2024-08-27 10:08:17,Good,Polite reception area Was able to get appointment very quickly Doctor called me to arrange,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,positive,0.822106122970581,neutral,0.0,15.0,0,4.0,Reception Staff Friendly and Helpful,,Oy0JA7,96qVqp,neutral,,,,,,,,"{'score': 2.63398378592683e-05, 'start': 0, 'end': 21, 'answer': 'Polite reception area'}",
2024-08-27 10:12:13,Very good,The doctor rang me at the time agreed and was very clear and helpful,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,positive,0.9122104644775392,neutral,0.0,14.0,1,5.0,Telehealth / Phone Consultations,,75ZV50,0bpldZ,approval,,,,,,,,"{'score': 0.0002021186810452491, 'start': 0, 'end': 10, 'answer': 'The doctor'}",
2024-08-27 10:24:13,Very good,Very easy to check in with the screen The doctor was on time so no complaints An appointment reminder is always sent which is good for older people,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,positive,0.923435389995575,neutral,0.0,28.0,0,5.0,Appointment Booking and Online Systems,,EY0BKo,RZ7loJ,approval,,,,,,,,"{'score': 0.005174100864678621, 'start': 38, 'end': 77, 'answer': 'The doctor was on time so no complaints'}",
2024-08-27 10:26:22,Very good,,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,4,5.0,,,05PbJB,BLP5Q4,,,,,,,,,,
2024-08-27 10:39:31,Very good,,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,DyeABN,8J0yyz,,,,,,,,,,
2024-08-27 10:45:46,Very good,,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,1,5.0,,,4djAbk,9vo1GV,,,,,,,,,,
2024-08-27 10:53:08,Neither good nor poor,PATCHS response was fast and prompt but I was not happy with the way the GP responded to my concerns,GP could have been better at suggesting solutions rather just asking me,Emperors-Gate-Health-Centre,Brompton-Health-PCN,negative,0.8392199277877808,negative,0.596491813659668,20.0,12,3.0,Staff Professionalism and Knowledge,Treatment Quality and Effectiveness,Gy0q4O,p0l62B,disappointment,neutral,,,,,,,"{'score': 0.022038370370864868, 'start': 92, 'end': 100, 'answer': 'concerns'}","{'score': 0.3741843104362488, 'start': 0, 'end': 49, 'answer': 'GP could have been better at suggesting solutions'}"
2024-08-27 11:00:48,Very poor,An example a simple blood test was not requested properly by the gp The phlebotomist said i should have had three different types of tests but was only given two tests This surgery has gone downhill since dr raj came in as in charge I feel drs are rushing and questionning their medical knkwledge What an embarassment,I would like a call to discuss further and want to know what will be done,Earls-Court-Medical-Centre,Brompton-Health-PCN,negative,0.892274796962738,neutral,0.8614507913589478,57.0,16,1.0,Rushed Consultation or Not Listened To,Telehealth / Phone Consultations,zve1v8,JVKY6K,embarrassment,curiosity,,,,,,,"{'score': 0.03309759870171547, 'start': 240, 'end': 296, 'answer': 'drs are rushing and questionning their medical knkwledge'}","{'score': 0.0016431491822004318, 'start': 13, 'end': 38, 'answer': 'a call to discuss further'}"
2024-08-27 11:08:36,Good,,To get appointment sooner Doctors always tied up,The-Abingdon-Medical-Practice,Brompton-Health-PCN,neutral,0.0,negative,0.6510307192802429,4.0,8,4.0,,Appointment Availability and Waiting Times,xBZvgr,gQRV01,,neutral,,,,,,,,"{'score': 0.0001061142174876295, 'start': 0, 'end': 25, 'answer': 'To get appointment sooner'}"
2024-08-27 11:54:04,Very good,Very good receptionist v helpful always Dr PERSON responded to my Patch message really helpful and with in couple of hours,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9767218828201294,neutral,0.0,22.0,2,5.0,Reception Staff Friendly and Helpful,,qePMZ8,V9k6Pa,admiration,,['Pankurst'],,,,,,"{'score': 0.0002990694483742118, 'start': 40, 'end': 49, 'answer': 'Dr PERSON'}",
2024-08-27 12:17:31,Very good,Feedback from new patient information leadlet,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.8416220545768738,neutral,0.0,6.0,0,5.0,Follow-up and Continuity of Care,,95lYXQ,BLPr1Q,neutral,,,,,,,,"{'score': 2.5964054657379165e-06, 'start': 0, 'end': 45, 'answer': 'Feedback from new patient information leadlet'}",
2024-08-27 13:14:33,Good,precooked appointment on time immediate blood test appointment reception extremely efficient and caring a good experience,maybe getting appointments made easy than queuing at 8am especially in winter,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9490838050842284,neutral,0.6906423568725586,13.0,12,4.0,Reception Staff Friendly and Helpful,Appointment Booking and Online Systems,A58ZPz,o7xZDP,admiration,neutral,,,,,,,"{'score': 0.00012145133223384619, 'start': 73, 'end': 121, 'answer': 'extremely efficient and caring a good experience'}","{'score': 0.09042735397815704, 'start': 0, 'end': 36, 'answer': 'maybe getting appointments made easy'}"
2024-08-27 13:39:34,Very good,They always make a full effort,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,positive,0.7704547643661499,neutral,0.0,6.0,1,5.0,Overall Excellent Service and Practice,,Ny0KPQ,o0r99b,neutral,,,,,,,,"{'score': 0.0006317298975773156, 'start': 0, 'end': 30, 'answer': 'They always make a full effort'}",
2024-08-27 14:36:26,Very good,I appointment was given within a reasonable time the GP gave me ample time to discuss issues and action followed promptly,,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.6880401372909546,neutral,0.0,21.0,0,5.0,Excellent Clinical Care and Thorough Explanation,,xB2JL9,ajb2oW,neutral,,,,,,,,"{'score': 0.0003047090140171349, 'start': 53, 'end': 92, 'answer': 'GP gave me ample time to discuss issues'}",
2024-08-27 15:27:57,Very good,Helpfully PERSON rang me to book our appointment which was promptly efficiently conducted Staff on Reception were helpful Entirely professional Thank you,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,positive,0.9643705487251282,neutral,0.0,23.0,1,5.0,Staff Professionalism and Knowledge,,xB2275,o0rBob,gratitude,,['Emma'],,,,,,"{'score': 1.046546549332561e-05, 'start': 144, 'end': 153, 'answer': 'Thank you'}",
2024-08-27 15:55:39,Very good,GP appointments relatively easy to book Dr PERSON was attentive highly competent and caring My recent experience with Dr PERSON is turning out to be the same Nurses and front desk staff deal amazingly with their heavy workload and I suspect sometimes difficult requests,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,positive,0.768727719783783,neutral,0.0,44.0,1,5.0,Excellent Clinical Care and Thorough Explanation,,WdPeeP,l0oLp5,admiration,,"['Kiduff', 'Streeter']",,,,,,"{'score': 0.023352356627583504, 'start': 212, 'end': 269, 'answer': 'heavy workload and I suspect sometimes difficult requests'}",
2024-08-27 18:49:11,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,Zylqbv,1beJXg,,,,,,,,,,
2024-08-27 18:49:48,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,rWVz4p,1beJXg,,,,,,,,,,
2024-08-27 18:50:10,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,XyEZjz,1beJXg,,,,,,,,,,
2024-08-28 02:46:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,4.0,,,Vye8ll,VoVd7N,,,,,,,,,,
2024-08-28 08:40:04,Good,,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,0,4.0,,,kx7rOd,x9x8Z5,,,,,,,,,,
2024-08-28 09:21:48,Very good,On this occasion polite very helpful professional and friendly,Not on this occasion Thank you 🙏🙏,Earls-Court-Medical-Centre,Brompton-Health-PCN,positive,0.9602634310722352,positive,0.6506515145301819,9.0,7,5.0,Overall Excellent Service and Practice,Irrelevant / Unclassifiable / Noise,JYJxZ4,qjZrag,admiration,gratitude,,,,,,,"{'score': 0.00016673460777383298, 'start': 17, 'end': 62, 'answer': 'polite very helpful professional and friendly'}","{'score': 0.004214100074023008, 'start': 0, 'end': 20, 'answer': 'Not on this occasion'}"
2024-08-28 11:56:04,Very good,Courteous professional and efficient service,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9305334091186525,neutral,0.0,6.0,2,5.0,Treatment Quality and Effectiveness,,ZyRoja,E8kl5l,admiration,,,,,,,,"{'score': 9.404798038303852e-05, 'start': 0, 'end': 44, 'answer': 'Courteous professional and efficient service'}",
2024-08-28 11:57:18,Very good,,,Stanhope-Mews-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,5.0,,,vbxrY4,x9XDY5,,,,,,,,,,
2024-08-28 12:55:00,Good,Pharmacist was excellent but the receptionist did not meet the basic requirements,A better receptionist remember you are only as good as your weakest link,Stanhope-Mews-Surgery,Brompton-Health-PCN,neutral,0.4049970209598541,positive,0.6457697153091431,12.0,14,4.0,Staff Professionalism and Knowledge,Staff Professionalism and Knowledge,EYb1aq,lVbNko,admiration,neutral,,,,,,,"{'score': 0.004123757593333721, 'start': 33, 'end': 81, 'answer': 'receptionist did not meet the basic requirements'}","{'score': 0.16137728095054626, 'start': 0, 'end': 21, 'answer': 'A better receptionist'}"
2024-08-28 13:04:46,Very good,Always I can talk to a doctor,I will I can see the doctors face to face,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.6950775384902954,neutral,0.6959981322288513,7.0,10,5.0,Telehealth / Phone Consultations,Follow-up and Continuity of Care,4dNLQX,6r8k65,neutral,neutral,,,,,,,"{'score': 6.190450221765786e-05, 'start': 0, 'end': 29, 'answer': 'Always I can talk to a doctor'}","{'score': 3.065171040361747e-05, 'start': 0, 'end': 41, 'answer': 'I will I can see the doctors face to face'}"
2024-08-28 15:13:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,Vye8ll,VoVd7N,,,,,,,,,,
2024-08-28 16:28:49,Very good,Dr s very helpful and appointments kept and treatment arranged,Possibly more staff to answer phones,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.9521340131759644,neutral,0.8337913751602173,9.0,6,5.0,Staff Professionalism and Knowledge,Telehealth / Phone Consultations,vb0jY0,jGa4za,admiration,neutral,,,,,,,"{'score': 0.001301902229897678, 'start': 0, 'end': 62, 'answer': 'Dr s very helpful and appointments kept and treatment arranged'}","{'score': 0.008813552558422089, 'start': 9, 'end': 36, 'answer': 'more staff to answer phones'}"
2024-08-28 17:04:07,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,zv0yjg,vqGZXQ,,,,,,,,,,
2024-08-28 17:04:11,Very good,Really happy with the service provided,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.977985978126526,neutral,0.0,6.0,0,5.0,Overall Excellent Service and Practice,,xB0Mrk,YV56Pd,joy,,,,,,,,"{'score': 0.0001678848930168897, 'start': 7, 'end': 38, 'answer': 'happy with the service provided'}",
2024-08-28 17:40:15,Very good,It was easy to make the appointment The doctor was the one I wanted She was thorough extremely helpful and has a lovely bedside manner Also very knowledgeable,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9678478240966796,neutral,0.0,28.0,1,5.0,Excellent Clinical Care and Thorough Explanation,,MyrzoX,zWxlb8,admiration,,,,,,,,"{'score': 0.0031678464729338884, 'start': 140, 'end': 158, 'answer': 'very knowledgeable'}",
2024-08-28 18:29:32,Very good,I did not have to wait the nurse called me straight away She took time to listen and did the fibrulation test She was very nice and caring,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.8755001425743103,neutral,0.0,28.0,1,5.0,"Staff Kindness, Empathy and Compassion",,A56DVe,O8QD18,admiration,,,,,,,,"{'score': 0.00012193436123197898, 'start': 74, 'end': 80, 'answer': 'listen'}",
2024-08-28 20:25:33,Very good,Dr PERSON was very caring friendly,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9168927669525146,neutral,0.0,7.0,0,5.0,"Staff Kindness, Empathy and Compassion",,zv0vd0,E8qXxo,caring,,['India Pumphrey'],,,,,,"{'score': 1.3277450307214167e-05, 'start': 0, 'end': 9, 'answer': 'Dr PERSON'}",
2024-08-28 20:33:52,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,5,5.0,,,B5Llj4,EBO87B,,,,,,,,,,
2024-08-29 09:43:36,Very poor,doctor raj showed no interest was unfriendly and even9incorrectkly suggested i was registered at another surgery i needed a fitnote and she made me feel like a scrounger i have no wish to see this doctor again,a prpoer doctor like the ones i had in colville health centre who showed some interest in my health,Earls-Court-Medical-Centre,Brompton-Health-PCN,negative,0.936901330947876,neutral,0.617287814617157,37.0,19,1.0,Reception Staff Rude or Unhelpful,Staff Professionalism and Knowledge,dVKakz,E8KlbX,disapproval,neutral,,,,,,,"{'score': 0.043135229498147964, 'start': 158, 'end': 169, 'answer': 'a scrounger'}","{'score': 0.10362226516008377, 'start': 0, 'end': 15, 'answer': 'a prpoer doctor'}"
2024-08-29 10:19:25,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,dVKxND,kOlEoj,,,,,,,,,,
2024-08-29 12:25:22,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,558VOZ,vqGZXQ,,,,,,,,,,
2024-08-29 12:28:48,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,j25Ea1,5Eb82v,,,,,,,,,,
2024-08-29 12:36:15,Very good,The doctors are brilliant even detected my colon cancer and saved my life,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9421215653419496,neutral,0.0,13.0,3,5.0,Excellent Clinical Care and Thorough Explanation,,oQKgR5,O8abDg,admiration,,,,,,,,"{'score': 0.00017821586516220123, 'start': 0, 'end': 55, 'answer': 'The doctors are brilliant even detected my colon cancer'}",
2024-08-29 12:38:10,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,B5A6bQ,Q81zVp,,,,,,,,,,
2024-08-29 12:48:05,Very good,All staff was very helpful many thanks,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9735677242279052,neutral,0.0,7.0,5,5.0,Reception Staff Friendly and Helpful,,vbEpVd,yv9v5X,gratitude,,,,,,,,"{'score': 2.0719304302474484e-05, 'start': 27, 'end': 38, 'answer': 'many thanks'}",
2024-08-29 14:51:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,4.0,,,Vye8ll,VoVd7N,,,,,,,,,,
2024-08-29 16:21:03,Very good,,,Earls-Court-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,qeJb8O,O8aOeK,,,,,,,,,,
